target_order,norm_class,closure_symmetry,left_boundary_order,right_boundary_order,left_rows,right_rows,left_support_profile,right_support_profile,norm_bandwidth,objective,l1_weight,moment_weight,margin_weight,min_norm_margin,coefficient_bound,extra_moment_degree,design_meshes,spectral_radius_cap,q_condition_cap,mixed_pde_error_cap,minimum_rate_ratio,program_id,hard_pass_all,mixed_pde_rate,rate_pass,utility,objective_value,LP_norm_margin,LP_equality_residual,variable_count,equation_count,cells,structural_pass,spectral_pass,pde_pass,egd_residual,moment_residual,minimum_Q_eigenvalue,minimum_P_eigenvalue,scaled_spectral_radius,q_condition_bound,scaled_condition,first_mode_rel_error,max_first_modes_rel_error,extra_low_modes,nonreal,low_pde_error,mixed_pde_error,compile_success,preflight_reject,solver_time_s,error,canonical_hash,strategy,seed,budget_step,preflight_resamples,best_so_far,seed_auc,preflight_rejections_in_arm,preflight_violations,binding_group,group_minimum_violation,feasible_without_positive_norm_margin,infeasibility_interpretation,infeasibility_diagnostic_error,archive_condition,model_id,role,hypothesis,rationale,input_tokens,output_tokens,api_latency_s,repair_index,refined_previous,refinement_eligible,predicted_hard_pass,predicted_primary_metric,predicted_primary_value,evidence_eligible,external_pass
6,diagonal,reflection,2,2,3,3,"(8, 12, 11)","(8, 12, 11)",4,min_next_moment,1.6664583759661424,0.0633249351200557,0.0707152644317597,0.0026323237098715,1154.9136726542872,3,"(36, 52)",16.901582955301713,45.97293356519224,9.03823479514665e-11,0.8769479985725536,prog_k6_diagonal_reflection_min_next_moment_b6ef1522aa76,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.2839161499999818,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.441e-04,,surrogate,1,6,1.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.00026064610866372966, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
6,block_psd,asymmetric,2,2,5,4,"(13, 10, 8, 12, 16)","(21, 17, 13, 17)",2,hybrid,2.794584948117406,5.821442030457697,6.385180083214853,2.034109090929041e-05,145.7095627113008,1,"(46, 52)",5.6390609820812525,11.16469310657108,0.0026067017933238,0.6826345607117319,prog_k6_block_psd_asymmetric_hybrid_e52f773ae9d3,False,3.488764226732397,True,-1.2,58.85726272128592,2.034109090929041e-05,7.049916206369744e-15,611.0,534.0,160.0,True,False,True,6.17795454027921e-16,6.014633235906787e-14,0.0004612002260116,0.0001733260322319,30.133452260569623,4.579303586344101,3.0531332442970567,7.797227252040709e-06,0.0002068881720569,0.0,0.0,6.2097140226038585e-06,0.0002477668862017,True,False,0.2104976919999899,,427a9e091db695414504b3a53a49fd782963b1bba5d46830f3fc3b7f0059cb9c,surrogate,1,7,0.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
6,block_psd,reflection,3,3,5,5,"(7, 11, 9, 9, 10)","(7, 11, 9, 9, 10)",3,min_next_moment,1.8116932151766527,5.975283771611964,0.848654084007265,4.736885747496098e-08,2543.471874943527,2,"(36, 52)",15.150461440601331,1.3954557834399326,3.317429823345337e-08,0.4989436298082981,prog_k6_block_psd_reflection_min_next_moment_043c96aa31ce,False,4.7583147282145175,True,-1.2,0.1072252499595474,4.736885747496098e-08,1.0658141036401504e-14,219.0,428.0,160.0,True,True,False,7.549516567451064e-15,1.0658141036401504e-14,0.003125,0.0018696846063862,6.979039987936528,1.2965691388154563,0.7071245920402047,3.1780981574973817e-10,1.9393339227291186e-07,0.0,0.0,2.4650878233431046e-10,4.0748534149035314e-07,True,False,0.0673817529999496,,ba1dfae21cb5eea22394154eb827e39866dd126cef019673315e2b92b9246af0,surrogate,1,8,0.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,True
6,diagonal,reflection,2,2,10,10,"(19, 22, 18, 20, 18, 14, 10, 11, 15, 19)","(19, 22, 18, 20, 18, 14, 10, 11, 15, 19)",0,min_l1,1.563611925991805,2.600747392683352,0.879117795731294,0.003144650907315,552.3940187150725,2,"(48, 52)",14.976079071825929,13.11940192587911,6.438702890847721e-05,0.3911957340998344,prog_k6_diagonal_reflection_min_l1_93e375f6b4d8,False,4.271511966120759,True,-1.5,10.514304420016526,0.003144650907315,1.7763568394002505e-15,685.0,1172.0,160.0,True,False,False,1.1102230246251563e-16,2.071676163950542e-13,1.965406817071901e-05,1.965406817071901e-05,141.0400472029343,45.53413740814967,1711695.7786378954,2.911580585716449e-06,0.0014365766559493,6.0,0.0,1.7126360194614785,2355.178376440906,True,False,0.1532575620000216,,76d397384383c3615e3978233d6a31c72f57ef41213a74c6ed20670993a0c82a,surrogate,1,9,6.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
6,diagonal,reflection,3,3,10,10,"(17, 17, 17, 19, 15, 13, 10, 7, 11, 15)","(17, 17, 17, 19, 15, 13, 10, 7, 11, 15)",0,min_l1,2.5416897267193423,0.9234336798951184,0.0352224599193023,4.045739263318122e-06,4.982609537852551,1,"(42, 52)",8.929524057071056,79.57817063134263,0.0003915739198332,1.1672378949727205,prog_k6_diagonal_reflection_min_l1_4db159a054a9,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4658803050000415,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.687e-03,,surrogate,1,10,2.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0046875, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
6,diagonal,reflection,3,3,4,4,"(18, 14, 18, 18)","(18, 14, 18, 18)",0,max_margin,0.6395198527648183,0.0557480950800423,0.079426750468089,0.0002167331447519,277.1304599203134,1,"(40, 52)",8.597196478070424,7.183815176428902,3.1060821508883084e-12,0.3746562903713707,prog_k6_diagonal_reflection_max_margin_c68df8089fa8,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.1195032629999559,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.028e-05,,surrogate,1,11,1.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 2.0946362393279192e-05, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
8,block_psd,reflection,5,5,9,9,"(15, 19, 17, 21, 17, 21, 17, 13, 17)","(15, 19, 17, 21, 17, 21, 17, 13, 17)",2,hybrid,0.9005349340086085,1.272391632403748,0.6102829963027985,0.0248144208713894,6.579015014928442,3,"(46, 52)",7.685386427615004,10.298359453616031,4.4720120891893587e-10,0.6757932932715804,prog_k8_block_psd_reflection_hybrid_2b64b652608a,False,5.8852994693719705,True,-1.5,589.8340088282523,0.0248144208713894,2.949196442614266e-12,923.0,1364.0,160.0,True,False,False,4.789502128232925e-13,1.2732925824820995e-11,0.0011875638765785,0.0017352572448284,61.82668279979953,3.2668359363236257,253.60728849044955,3.993813395594748e-13,2.3167326970988943e-08,2.0,0.0,1.3306295994006041e-09,0.0001012635014486,True,False,0.3261511439999367,,f5ac9be8b59d885a1af1268846fb27130a35a1561ac1b0bc040923a180dfe5e7,surrogate,1,12,2.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
6,block_psd,asymmetric,4,2,6,7,"(22, 18, 22, 18, 20, 16)","(22, 18, 14, 14, 18, 14, 18)",2,min_next_moment,7.934319823360798,0.0397672771640169,3.573751965701881,7.682818451588427e-10,2264.285916504361,3,"(48, 52)",8.397845945240176,5.816658425370337,9.80854032312588e-12,1.0686178564512363,prog_k6_block_psd_asymmetric_min_next_moment_90fbb0e62cdb,False,3.711035600363336,True,-1.2,9.06814161475125,7.682818451588427e-10,2.0206131212674447e-10,731.0,970.0,160.0,True,False,False,9.526957001071423e-11,2.9853619576414303e-10,0.0011687716672617,0.0008461607981773,84595703.10785857,3.396593468675238,8571323.742247215,1.5199165497140795e-06,1.5199165497140795e-06,0.0,0.0,6.899640031706202e-08,1.5565121554564129e-06,True,False,0.2529882789999647,,463ab4d37c854301f5f755070fd36f7b51d93fa9e251e6f34a3aeb689b45b607,surrogate,1,13,7.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
6,block_psd,reflection,2,2,5,5,"(8, 12, 14, 11, 7)","(8, 12, 14, 11, 7)",2,min_next_moment,0.3273839664241956,0.0169016835894609,1.0130197743594924,0.0002316487590248,112.99637489359743,2,"(36, 52)",17.55389816090814,3.492239306982781,0.0058083564053475,0.4093077517235439,prog_k6_block_psd_reflection_min_next_moment_f22bd33c8a83,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4262265260000504,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.687e-03,,surrogate,1,14,0.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0046875, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
8,block_psd,reflection,5,5,8,8,"(24, 20, 23, 19, 15, 17, 21, 17)","(24, 20, 23, 19, 15, 17, 21, 17)",4,max_margin,0.0454907089616159,7.7566980123847475,0.0288979778487511,1.3223242838155034e-09,242.82412745297927,2,"(52, 68)",11.402157384362653,12.447861911081944,2.5185050433224664e-05,1.14927062082501,prog_k8_block_psd_reflection_max_margin_4acd782af3d3,False,6.431137151346415,True,-1.5,-0.0099234150524842,0.3448838931749151,5.275779813018744e-13,729.0,1376.0,160.0,True,False,True,8.437694987151191e-15,2.9878322038712213e-12,0.003125,0.0021555243323432,7.136067835645085,3.4331048739771117,0.7230348396623398,3.82336989466513e-12,2.8516152765074567e-09,2.0,0.0,1.0414340168972264e-11,7.041539183511481e-07,True,False,0.3500986089999287,,3767d1a1fad877a5559bdbfa258ebbc3f9a192a8bc752a9345eaec280b914a56,surrogate,1,15,2.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
6,diagonal,reflection,4,4,6,6,"(17, 13, 11, 15, 19, 15)","(17, 13, 11, 15, 19, 15)",4,hybrid,9.982991741863774,9.122435902852676,0.403373905871135,6.253641545687313e-05,451.8908007297735,3,"(42, 52)",5.780744506479472,9.3554596060208,6.336204959728653e-07,0.915680283218904,prog_k6_diagonal_reflection_hybrid_fe1e782c2999,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4643074290000868,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 2.706e-04,,surrogate,1,16,0.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.00011274000299338528, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
6,diagonal,reflection,4,4,10,10,"(20, 16, 12, 15, 11, 15, 19, 16, 12, 16)","(20, 16, 12, 15, 11, 15, 19, 16, 12, 16)",2,hybrid,0.0185380673383981,6.765180743632956,3.0084771093377536,0.0014407834963716,5248.33422311639,3,"(44, 52)",12.08028232934037,1.282844530478646,0.0073639984048862,0.9798362921133849,prog_k6_diagonal_reflection_hybrid_40aea2e042b0,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.839326913999912,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 1.621e-07,,surrogate,1,17,1.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 6.546913871639758e-08, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
6,block_psd,asymmetric,3,4,12,5,"(7, 7, 11, 14, 18, 14, 12, 16, 15, 19, 15, 19)","(7, 9, 8, 12, 16)",4,max_margin,0.0090107913693494,1.251287613552878,1.976521346377659,1.0139870335641775e-09,2935.66242559542,2,"(42, 52)",5.846155541398174,26.33912196423391,1.1171230053417714e-09,0.8555776487785985,prog_k6_block_psd_asymmetric_max_margin_a112fdbd769e,False,5.103295694520602,True,-1.5,-0.6541831112458154,0.3310011574074111,1.9984014443252818e-13,1103.0,882.0,160.0,True,False,False,1.7708057242771247e-14,2.0463578748186609e-13,0.0023253432944662,0.0021505780754935,6.16586689082278,2.535520634985307,2.83508447322604,4.2701667803609344e-08,1.7923040032368555e-05,2.0,0.0,3.381111514948222e-06,0.0033113801205924,True,False,0.2739844940000466,,7949956075e7a88b5397a9a3724448fc79fad2c75a0a4e38d432c4157bd3f231,surrogate,1,18,0.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
6,diagonal,asymmetric,2,2,9,6,"(14, 17, 13, 17, 21, 20, 20, 24, 20)","(10, 14, 18, 18, 20, 19)",3,hybrid,0.0451211233996874,0.531469722771481,3.1776288861084687,1.9448323354288587e-05,3013.997484681276,3,"(52, 68)",16.724753267358953,3.1927083496687363,1.6086324209222323e-08,0.5559408740707207,prog_k6_diagonal_asymmetric_hybrid_63211d471392,False,4.127991642436426,True,-1.2,1.3714600242980517,0.5113759478846011,2.0011770018868447e-14,1271.0,1006.0,160.0,True,True,False,2.003952559448408e-14,3.1530333899354446e-14,0.003125,0.0031960996742787,6.165903808858987,1.8065317052470689,0.6247366659307783,9.936367631481297e-09,4.951731728757732e-06,0.0,0.0,1.1576259743899318e-06,6.257395417753927e-05,True,False,0.373751158999994,,eb86abf0e96f56d1b72b34bb925eab39668796372b3de80a026a918d1601c4ac,surrogate,1,19,3.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,True
8,block_psd,asymmetric,4,4,7,10,"(9, 12, 9, 13, 12, 9, 10)","(15, 19, 20, 16, 12, 16, 20, 16, 20, 16)",1,hybrid,0.0016090335525525,2.415221595983872,0.8647607629860926,1.0513335644476624e-10,733.7328876081874,3,"(44, 52)",4.633840661397805,1.237813366465408,1.5499937147821419e-12,0.8812767574198,prog_k8_block_psd_asymmetric_hybrid_479e1c86ec22,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.9385889840000344,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 6.975e-04,,surrogate,1,20,4.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0006975446428571429, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
6,block_psd,asymmetric,3,2,4,9,"(18, 17, 21, 24)","(24, 20, 21, 17, 17, 14, 18, 14, 12)",2,min_next_moment,0.2874949824466123,8.308771581646305,1.5794102293523309,9.761103407094506e-08,2173.5328998814703,2,"(52, 68)",16.160911407552753,2.8418131963037245,9.257047469013272e-09,0.2735620108772287,prog_k6_block_psd_asymmetric_min_next_moment_a3d1bfeb92e7,False,0.2997850020010057,False,-1.8,0.1692513444622011,9.761103407094506e-08,4.2837200453504915e-10,685.0,926.0,160.0,False,False,False,1.6652279555273708e-10,0.0002212524414062,0.0002973315933199,6.100689649637946e-10,716572968875206.9,8.996166317529843,236989.38277954096,24.080230841728334,24.080230841728334,1.0,0.0,0.055586104566376,0.0894462177658324,True,False,0.1239150389999395,,1a3bfaca872ce0ea7c478ee62e0998f27c8a54e7d7467bcd98cc039918478a9e,surrogate,1,21,0.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
8,diagonal,reflection,3,3,8,8,"(24, 20, 16, 19, 15, 12, 12, 10)","(24, 20, 16, 19, 15, 12, 12, 10)",0,max_margin,0.0113550628246876,1.1409646080442868,0.0978978809379759,5.535131057142147e-07,3.818883214144851,3,"(52, 68)",5.956649396708047,90.59002144162729,1.538554418469773e-08,0.4259284490620866,prog_k8_diagonal_reflection_max_margin_9ee55458468b,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4425816329999179,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 9.570e-03,,surrogate,1,22,6.0,-1.2,-1.2065217391304346,45,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0095703125, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
8,block_psd,reflection,2,2,5,5,"(15, 19, 15, 11, 15)","(15, 19, 15, 11, 15)",2,hybrid,8.209947075713236,1.0509114203663648,1.3793219892993889,0.000172950203819,995.1705857375912,1,"(42, 52)",5.818997832268916,94.86176581747766,4.120978664930379e-07,0.3233633805804686,prog_k8_block_psd_reflection_hybrid_f4161d1e94c9,False,5.074209531498775,True,-1.5,82.10383160675107,0.000172950203819,2.4424906541753444e-15,379.0,620.0,160.0,True,False,False,3.3306690738754696e-16,1.0658141036401504e-14,0.0001225014215935,5.489997319270759e-06,8.598550249398796,9.375816464955886,0.8712040561310026,1.2893358476467484e-05,0.0003385610647514,2.0,0.0,1.0328852304826924e-05,0.0013829368184367,True,False,0.0667340429999967,,977161b7a992ec668cc6162d9e8e6533f553c26929857a259529f32ff8fb5939,surrogate,1,23,0.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
6,block_psd,asymmetric,2,2,6,3,"(20, 16, 20, 16, 12, 16)","(19, 15, 15)",2,min_l1,0.0013308880740116,0.0160074072443277,7.744446203635198,3.888542341774999e-06,1743.288045324197,2,"(44, 52)",4.774402159261054,15.0561712414078,6.58527349186464e-07,0.500764150380395,prog_k6_block_psd_asymmetric_min_l1_9d1d09897f29,False,5.354912938117869,True,-1.5,17.743367932106555,3.888542341774999e-06,3.1086244689504387e-15,663.0,614.0,160.0,True,False,False,3.3306690738754696e-16,7.993605777301127e-15,3.34171284025419e-08,4.860670253656052e-08,6.1659886170359215,659.1959147850358,4.445866026014933,4.5592635239395565e-06,0.0001711036434849,2.0,0.0,970095.995978684,1262633950.90105,True,False,0.2181913070000973,,648f7ad6335f609130feb39ded391ee5277b74f5971b3fa417d9b1b827489635,surrogate,1,24,0.0,-1.2,-1.2065217391304346,45,,,,,,,,,,,,,,,,,,,,,,False
8,diagonal,reflection,4,4,6,6,"(22, 18, 14, 14, 18, 22)","(22, 18, 14, 14, 18, 22)",3,hybrid,0.0016618296731253,0.0668202511619345,0.9382078116580724,1.1491876894820991e-05,7.306842591326866,1,"(48, 52)",10.922092652876596,21.806933396881927,4.4733348254053695e-08,0.8831843992741164,prog_k8_diagonal_reflection_hybrid_e1b34eaa32aa,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.3362381829999776,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.814e-05,,surrogate,2,1,0.0,-2.0,-0.1247559391756275,35,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 2.4355137906117572e-05, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
8,block_psd,asymmetric,4,2,10,7,"(11, 14, 14, 18, 17, 20, 23, 23, 21, 24)","(14, 18, 22, 18, 16, 18, 20)",3,max_margin,0.0026192336025353,0.0403387412908336,4.501414660741063,0.0001313116182088,2777.678863710485,2,"(52, 68)",10.504678362808583,10.793353179427289,3.3719311262606027e-06,1.112117984907628,prog_k8_block_psd_asymmetric_max_margin_f3f067c860f7,False,4.379033093498857,True,-1.5,-2.365165901306632,0.5254376277856929,1.1368683772161605e-13,1435.0,1230.0,160.0,True,False,False,9.853229343548264e-15,8.242295734817162e-13,0.003125,0.0032839851736605,6.61705032263927,3.511684034715957,0.6704430218982961,6.486774096878612e-06,0.0002073795745435,2.0,0.0,1.5385977341948788e-05,0.0012552336578802,True,False,0.2485449020000487,,0990b5920b761d97c319a5720282de67c866118b15fe01876416eecbb7910936,surrogate,2,2,0.0,-1.5,-0.1247559391756275,35,,,,,,,,,,,,,,,,,,,,,,False
8,diagonal,reflection,2,2,6,6,"(20, 16, 20, 16, 20, 17)","(20, 16, 20, 16, 20, 17)",3,max_margin,0.0039070729592879,0.0426245274455073,0.2096590223097756,5.25690703402452e-08,374.2649232939609,1,"(44, 52)",18.55412816135072,83.89574141273188,4.505920445987731e-12,0.4590597191549791,prog_k8_diagonal_reflection_max_margin_8528ab25b60e,False,4.464414407117347,True,-1.2,-0.1469055656474445,0.7007575757575754,9.992007221626409e-16,449.0,872.0,160.0,True,True,False,1.1102230246251563e-16,1.1102230246251563e-15,0.003125,0.0043797348484848,6.617140679912781,1.4697283256953828,0.670456483752405,6.303797915202746e-08,3.6785170302510335e-05,0.0,0.0,1.5511476256745096e-06,9.528245498499997e-05,True,False,0.2424893349998456,,3298977870975dabfa8865a432059e016286dc04ddb262ad2bb03feedfea0de3,surrogate,2,3,3.0,-1.2,-0.1247559391756275,35,,,,,,,,,,,,,,,,,,,,,,True
6,block_psd,asymmetric,3,4,5,5,"(14, 15, 12, 16, 18)","(8, 12, 8, 9, 10)",2,hybrid,0.0939097460914332,5.511014106435879,1.6244036572372975,0.0087014406130999,5.277312428900725,3,"(40, 52)",7.132216055947351,1.3533447770298794,0.0013259113343056,1.2128186618058163,prog_k6_block_psd_asymmetric_hybrid_f5274f480a2e,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.3732566429998769,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 5.930e-04,,surrogate,2,4,3.0,-1.2,-0.1247559391756275,35,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0003469473349141634, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
6,diagonal,reflection,4,4,8,8,"(23, 19, 22, 18, 22, 23, 19, 15)","(23, 19, 22, 18, 22, 23, 19, 15)",4,min_next_moment,0.0075104671835715,6.602344738013692,0.7129801542190057,2.683656572565369e-09,18.135035694591217,3,"(50, 52)",6.866144551515031,4.10769049751498,0.0011318135130366,0.7070588016311224,prog_k6_diagonal_reflection_min_next_moment_81bd08d78d9c,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4597773610000786,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 2.857e-08,,surrogate,2,5,2.0,-1.2,-0.1247559391756275,35,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 1.0776690983943675e-08, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,,,,,,,,,,,,,,,,False
6,block_psd,reflection,4,4,8,8,"(12, 11, 9, 13, 16, 12, 16, 12)","(12, 11, 9, 13, 16, 12, 16, 12)",1,min_l1,0.0053220392692666,1.6385788698259431,0.0347329833247203,5.0621159404724354e-08,3.299123051361005,3,"(36, 52)",9.821808265959206,20.50485891903786,2.452432846360224e-10,0.2718001947138848,prog_k6_block_psd_reflection_min_l1_d4f450394b7c,False,5.825618041348133,True,-1.2,24.03533500263176,5.0621159404724354e-08,5.52891066263328e-14,449.0,872.0,160.0,True,True,False,2.3592239273284576e-15,7.428281080523735e-14,0.0012328666547021,0.0012317311235641,6.165875898740223,3.0635588839693937,0.6247338442472902,7.735291217479544e-12,1.316157922067993e-07,0.0,0.0,5.368121064945068e-10,7.715161578415354e-07,True,False,0.1247348120000424,,ed9479c157ba26b87fd978f59c7fc68309a9db55c34645f52324921be7092452,surrogate,2,6,0.0,-1.2,-0.1247559391756275,35,,,,,,,,,,,,,,,,,,,,,,True
6,diagonal,reflection,2,2,6,6,"(23, 19, 21, 20, 17, 13)","(23, 19, 21, 20, 17, 13)",3,max_margin,0.0579467207135485,1.1034106177060965,0.3895325807464832,0.0052640959766943,88.06077640863754,1,"(50, 52)",16.797606748930892,1.4808177481162998,3.872193044607453e-12,0.4393031586298098,prog_k6_diagonal_reflection_max_margin_cb87ebd817dd,False,4.512015417797511,True,-1.2,-0.272953478751569,0.7007575757575759,4.440892098500626e-16,465.0,904.0,160.0,True,True,False,1.1102230246251563e-16,5.655198531684391e-16,0.003125,0.0043797348484848,6.165926608658182,1.4697283256953824,0.6247389428579384,6.30392818659237e-08,3.682654600091207e-05,0.0,0.0,1.5288761969518492e-06,8.993316364375762e-05,True,False,0.2277358060000551,,0c5e7c1ae9058f7b8f2c7e6b99d7b06dee355ccaa3187f375aecbd6cba0d0518,surrogate,2,7,1.0,-1.2,-0.1247559391756275,35,,,,,,,,,,,,,,,,,,,,,,True
6,diagonal,reflection,3,3,6,6,"(12, 8, 9, 13, 17, 13)","(12, 8, 9, 13, 17, 13)",0,min_l1,0.2217262647345625,2.1267612218593155,0.1420555229656584,4.3651243534817806e-07,2716.351112253896,3,"(38, 52)",16.299607522366887,3.834835883804619,8.517065992682805e-12,0.7083562718727843,prog_k6_diagonal_reflection_min_l1_73cc438dce0d,False,5.676072288050806,True,-1.5,20.71573888275011,4.3651243534817806e-07,1.3322676295501878e-14,301.0,624.0,160.0,True,False,False,2.220446049250313e-16,2.3148150063434517e-14,0.0028808168919758,2.728202720926112e-09,6.165935407489702,1.9371660894184013,7201.066153267361,7.964769003842019e-12,1.471482840408779e-07,2.0,0.0,0.000624508406197,1.094084822454408,True,False,0.0813267709997944,,eaa279f67c01c34d5360670c285dea1702c28a27b6144d78630b3cd9f13d10a9,surrogate,2,8,0.0,-1.2,-0.1247559391756275,35,,,,,,,,,,,,,,,,,,,,,,False
8,block_psd,reflection,5,5,10,10,"(14, 18, 22, 23, 21, 17, 17, 21, 23, 24)","(14, 18, 22, 23, 21, 17, 17, 21, 23, 24)",2,max_margin,2.1691018538696563,2.404815202244297,0.8454425382144896,2.614138485591164e-07,141.81372665209926,3,"(52, 68)",10.522917062626831,3.106354400305555,1.40862305271808e-11,1.0030985241224035,prog_k8_block_psd_reflection_max_margin_0017a2730dc8,False,7.017257851222715,True,-1.5,-0.2947684491292644,0.3487004643385601,7.531752999057062e-13,889.0,1680.0,160.0,True,False,False,7.771561172376096e-15,3.865352482534945e-12,0.002179377902116,0.002179377902116,6.617072366631715,2.3352755335521733,0.6704496044374431,4.940521753450916e-12,2.6471313280010232e-08,2.0,0.0,3.3141535403787016e-11,1.9205396962043387e-06,True,False,0.4331082789999527,,61c9095a555b2ba3f3b03a5215929b6e57d052e5565a7b17fe470694270a1d9e,surrogate,2,9,1.0,-1.2,-0.1247559391756275,35,,,,,,,,,,,,,,,,,,,,,,False
